80	https://www.linkedin.com/jobs/view/4394790500/	LinkedIn	Scalable Capital - Staff Engineer - Client Technology - Berlin DE
81	https://www.linkedin.com/jobs/view/4395064683/	LinkedIn	Flip - Lead Backend Engineer Integrations - Madrid ES Remote
82	https://www.linkedin.com/jobs/view/4395282166/	LinkedIn	BitMinded - Lead Java Developer - Amersfoort NL
83	https://www.linkedin.com/jobs/view/4396333480/	LinkedIn	Bitpanda - SWE Java (Financial Crime Prevention) - Vienna AT
84	https://www.linkedin.com/jobs/view/4396961266/	LinkedIn	finAPI - Java Backend Developer - Munich DE Remote
85	https://www.linkedin.com/jobs/view/4397232305/	LinkedIn	Doghouse Recruitment - Senior SWE Team Lead - Amsterdam NL
86	https://www.linkedin.com/jobs/view/4397234523/	LinkedIn	DigiTech Resourcing - Lead Java Developer - Valletta MT Hybrid
87	https://www.linkedin.com/jobs/view/4397551701/	LinkedIn	Valtech - Tech Lead Java / Spring Boot - Paris FR Hybrid
88	https://www.linkedin.com/jobs/view/4399289132/	LinkedIn	ABN AMRO - Senior Java Developer - Amstelveen NL
89	https://www.linkedin.com/jobs/view/4399438903/	LinkedIn	Secfix - Staff Product Engineer (Backend, Java) - Berlin/Remote
90	https://www.linkedin.com/jobs/view/4399531499/	LinkedIn	Xempus - Senior Java Engineer - Munich DE
91	https://www.linkedin.com/jobs/view/4399949618/	LinkedIn	YO HR Consultancy - Sr Java Developer - Amsterdam NL
92	https://www.linkedin.com/jobs/view/4400216549/	LinkedIn	SIBS - Java Tech Lead - Lisbon PT
93	https://www.linkedin.com/jobs/view/4400299218/	LinkedIn	Worldpay - Java SWE Specialist/Tech Lead - Bucharest RO
94	https://www.linkedin.com/jobs/view/4401058792/	LinkedIn	GRUPO - Tech Lead Java / Senior Backend Engineer - Madrid ES Hybrid
95	https://www.linkedin.com/jobs/view/4401288589/	LinkedIn	Sopra Steria - Tech Lead JAVA - Madrid ES
96	https://www.linkedin.com/jobs/view/4401747198/	LinkedIn	Axpe Consulting - Technical Lead Java (Springboot) - Madrid ES
97	https://www.linkedin.com/jobs/view/4401963657/	LinkedIn	HiveMQ - Senior Software Engineer - Madrid ES
98	https://www.linkedin.com/jobs/view/4401974553/	LinkedIn	Awin Global - Senior Software Engineer - Madrid ES
99	https://www.linkedin.com/jobs/view/4402282847/	LinkedIn	BCNC GROUP - Backend Architect - Madrid ES
100	https://www.linkedin.com/jobs/view/4402379198/	LinkedIn	Giesecke+Devrient - Senior Java Developer - Barcelona ES
101	https://www.linkedin.com/jobs/view/4402387086/	LinkedIn	Scalable Capital - Senior Kotlin/Java Software Engineer - Berlin DE
102	https://www.linkedin.com/jobs/view/4403393959/	LinkedIn	Sansaone - Lead Java Developer - Brussels BE
103	https://www.linkedin.com/jobs/view/4403418580/	LinkedIn	Data Science Talent - Senior Backend Integration Engineer - Barcelona ES
104	https://www.linkedin.com/jobs/view/4403446416/	LinkedIn	Findr - Software Developer / Architect Java (€75-90k) - Heidelberg DE
105	https://www.linkedin.com/jobs/view/4403449366/	LinkedIn	Starion - Lead Software Architect - Leiden NL
